# Object: Neptune
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
0.00000,331.04030,25815.73000,-22256.16000
0.01282,10.37385,18322.86000,-9323.08400
0.03133,0.89003,573.27580,-716.08470
0.04933,1.03318,13.87429,-23.97711
0.06717,2.20661,72.69168,-117.50960
0.08387,0.15421,153.03510,173.18950
0.09904,2.92583,164.04960,-269.52930
0.11772,2.30351,45.39558,45.84491
0.13573,0.72274,60.18128,50.17615
0.16205,3.69876,124.84570,183.56000
0.18672,2.42277,58.09658,-63.13196
0.21459,3.59166,74.50809,132.36770
0.23232,0.07147,224.32330,-317.32130
0.24821,0.47633,26.63115,-46.78121
0.26526,0.47897,6.36591,3.84952
0.28096,0.64504,15.22602,13.91639
0.29559,0.34956,19.81005,-34.16117
0.31070,0.17435,11.15593,11.30532
0.32699,0.20576,23.23795,10.41748
0.34263,0.29843,9.32203,-14.23738
0.35949,0.13201,22.42013,-36.71875
0.37743,0.29810,12.78584,22.78396
0.39211,0.37991,7.41219,-10.34077
0.40700,0.21072,12.46555,-0.78343
0.42274,0.28344,10.76372,17.58119
0.43978,0.35844,6.37706,-4.96771
0.45476,0.40064,9.50902,-3.50178
0.46958,0.60552,15.37172,27.37804
0.48491,0.82332,13.69665,17.34007
0.50133,0.53218,19.40985,-33.27212
0.51643,0.78216,18.14142,13.36788
0.53079,0.40548,27.63655,-10.95746
0.54492,0.79964,24.55361,-26.49331
0.56183,0.73460,8.70768,-15.49715
0.57810,0.56073,12.82748,13.95214
0.59300,0.96237,35.64909,4.79342
0.60691,0.94078,8.36642,-8.85503
0.62061,0.80474,27.90300,49.50597
0.63516,0.51186,24.34578,-3.51688
0.65079,0.87301,17.34424,-24.42097
0.67568,2.70139,195.66460,-135.20260
0.69185,0.85308,207.23490,-263.58520
0.70655,1.28687,94.94839,-6.08519
0.72227,5.07995,278.77460,-386.28260
0.73799,0.34057,319.99560,461.77520
0.75391,6.74069,375.25290,-494.41830
0.77208,1.90126,299.86550,-149.19690
0.78887,3.32204,98.94621,-95.94212
0.80376,1.45337,111.23680,-40.36676
0.82077,2.43466,69.52834,42.84134
0.83715,2.17494,31.01446,22.12226
0.85310,1.18708,57.47293,87.92146
0.87079,0.33398,57.61272,-78.84725
0.88662,3.05360,162.61440,195.36540
0.90395,2.47378,48.02816,5.49959
0.91878,2.63087,27.24112,-48.42352
0.93224,1.29979,91.73315,23.03505
0.94677,0.35570,69.92280,-18.30756
0.96070,3.84889,214.64780,342.96260
0.97726,1.31905,155.83490,200.29100
0.99354,0.34827,62.93900,-94.40025
1.00948,2.18431,140.80420,-73.27125
1.02302,1.04010,86.35223,129.45790
1.03678,1.40654,27.01024,-28.84803
1.05119,1.40241,3.50980,-6.23526
1.06645,0.91055,30.74156,-37.98992
1.08274,1.61390,42.22119,-74.72916
1.10029,0.92718,42.97988,-61.25131
1.11651,0.55017,47.96511,60.05449
1.13211,2.88377,192.53190,318.07380
1.14611,2.11418,54.10073,37.48536
1.16102,1.36822,28.52807,48.77280
1.18789,2.79056,86.37691,-111.17720
1.20595,1.89747,56.20176,-98.60474
1.22324,1.01244,57.38638,-61.58520
1.23886,1.76689,54.16720,4.09717
1.25418,0.98243,57.66409,94.23172
1.26870,0.65892,47.67183,55.39660
1.28586,2.48647,164.51370,-1.43223
1.30063,1.64679,54.28382,-20.53925
1.31667,1.86593,18.81491,-33.24015
1.33121,0.60922,115.94050,-46.68693
1.34702,2.60488,171.38760,26.45282
1.36222,0.67372,151.02360,190.30300
1.37899,2.26038,148.08770,171.26820
1.39490,1.32340,173.69480,295.45310
1.41003,1.53742,126.45080,30.89338
1.42498,0.92014,53.37846,-92.62411
1.44023,3.12180,173.81630,-232.94020
1.45615,0.86789,130.04210,27.44221
1.47888,0.82525,23.45725,-13.06005
1.50566,1.99361,112.81260,-147.71670
1.52231,2.74125,290.65850,-27.59415
1.53688,1.02645,213.58450,288.89320
1.55273,0.75635,96.20060,54.43640
1.56758,0.48605,34.23810,-6.05667
1.58519,0.74636,61.94396,-107.26750
1.60040,1.04907,112.27670,20.04359
1.61552,0.38503,77.57679,-22.20949
1.62931,0.60381,37.44303,-46.84197
1.64409,0.47356,47.13826,64.56140
1.65994,0.83545,63.39070,53.37964
1.67491,0.23462,36.38733,-19.26550
1.69837,0.10500,11.22683,17.22470
1.71415,1.19839,78.27241,-39.40417
1.72922,0.74986,42.60761,7.79030
1.74268,1.03196,97.88629,159.80170
1.75833,0.55234,80.69611,102.78740
1.77468,0.35088,41.91677,59.43994
1.79347,1.26102,94.75570,111.84830
1.80997,0.19318,91.82862,-156.90260
1.82519,0.53374,40.38217,24.23080
1.84094,0.42794,18.01318,9.80454
1.85568,0.45045,4.94772,-7.21571
1.87037,0.46936,22.35272,37.59586
1.88544,0.66032,28.83874,22.68106
1.90118,0.92888,44.52876,-50.96129
1.91686,1.74816,129.86810,-184.41980
1.93111,0.89829,63.24320,49.93807
1.94652,1.02499,93.75456,11.28115
1.96007,4.64313,351.27900,251.14200
1.97530,0.81917,289.21850,331.52850
1.99316,3.12205,217.75630,318.26470
2.01029,2.65189,70.81554,125.85920
2.02501,0.88471,115.26850,56.24197
2.04067,1.87566,66.01620,79.15657
2.05736,0.78893,76.86842,-136.89980
2.07162,0.83199,100.57540,-7.71695
2.08698,5.91446,442.80110,-435.06660
2.10217,0.71111,330.13140,130.99890
2.11871,2.96138,145.98680,-31.60541
2.13454,1.25630,118.05930,43.47123
2.15086,2.61429,76.85754,-136.35140
2.16854,2.95839,51.68864,-84.57059
2.18356,0.99829,86.77392,-103.21530
2.20869,2.33349,74.84387,-68.70987
2.22679,2.04927,38.23067,-22.82170
2.24300,1.82602,42.48129,-54.90301
2.25855,0.32274,106.11750,-120.11540
2.27480,1.04661,58.42922,86.06902
2.28962,0.99742,52.46556,83.52061
2.30531,0.21897,53.55246,-81.86786
2.32113,1.02407,56.60037,-88.18945
2.33681,0.21403,63.40958,106.07280
2.35242,1.27690,71.85078,124.70690
2.36900,0.24097,77.22784,-83.47533
2.38428,0.30878,10.79793,-19.22002
2.40158,0.33087,19.66185,0.29286
2.41798,0.95193,66.12707,116.40020
2.43285,1.07387,30.68088,-47.24914
2.44654,1.36517,28.10192,35.65044
2.45934,1.34057,10.80102,18.22244
2.47454,0.74168,45.02071,-48.39954
2.48950,0.84916,9.54363,-13.47170
2.50472,1.78103,67.27715,-89.95416
2.52082,2.27872,54.01720,-31.46094
2.53597,1.17376,78.89376,140.58560
2.55030,2.48639,98.37054,146.37590
2.56523,0.91963,99.20298,37.78070
2.58144,1.69880,44.33646,78.72854
2.59957,1.74001,49.65268,11.44886
2.61755,0.90867,104.97990,180.31220
2.63323,1.78255,121.39730,168.33080
2.64820,1.68577,18.05516,18.25321
2.66410,0.87456,76.38151,-136.04890
2.67850,1.89391,82.26246,-135.14630
2.69404,0.99236,85.27212,150.61490
2.71621,2.20669,130.87970,170.84330
2.73283,2.37228,39.59402,66.31682
2.74806,0.92818,66.32222,97.10922
2.77264,2.10398,51.57077,27.78065
2.79889,2.33318,32.97696,-52.77973
2.81643,0.57479,141.58230,-15.47643
2.83292,1.23799,80.24883,26.98009
2.84937,0.51343,62.42102,65.58109
2.86416,0.31104,31.70585,-51.69304
2.88024,0.52721,37.53257,-6.58493
2.89563,0.83711,28.65372,47.48996
2.91022,0.87864,44.32883,-48.54613
2.92501,0.99346,18.84804,-25.69158
2.93997,0.65633,38.94714,61.51117
2.95499,0.86244,51.99822,10.12681
2.96969,3.11561,241.04660,45.60439
2.98501,2.25839,57.32876,23.25993
3.00098,2.93159,78.55335,-4.23772
3.01608,1.50876,99.81039,-177.05280
3.03039,3.02724,98.52804,3.39788
3.04783,3.18779,43.87680,43.16383
3.06382,0.56217,255.44000,-437.93730
3.07835,5.41133,380.91640,-562.45950
3.09402,1.19462,259.09000,-428.66420
3.11058,2.29528,63.27444,82.65198
3.12889,1.32754,75.03751,-52.71607
3.14394,3.72393,147.01980,160.07030
3.16030,1.13764,170.90590,-9.40867
3.17631,1.16332,7.63782,-10.95434
3.19198,2.07038,52.94378,35.12851
3.20960,1.58328,27.26035,-22.58959
3.23304,1.03855,80.27907,106.65380
3.25193,2.89512,151.58830,192.06800
3.26921,3.03105,32.25223,38.72811
3.28465,1.88153,117.50060,209.38070
3.29967,2.28974,77.08702,59.73516
3.31406,2.27655,38.78008,-8.50148
3.32913,1.40202,68.05220,22.37144
3.34612,1.42793,49.29688,29.74993
3.36289,3.76790,190.10950,249.18660
3.37854,0.98192,217.19150,-347.00360
3.39306,1.47544,52.19726,-67.41317
3.40796,2.37693,55.64730,-98.65172
3.42452,2.19946,13.27493,-6.52597
3.43886,1.34200,56.82336,13.72847
3.45497,1.31384,5.66727,10.07290
3.46966,2.40374,80.44157,91.37981
3.48436,2.37237,34.51012,21.82954
3.49968,1.63222,55.37898,-73.93159
3.51444,2.35260,77.86790,-136.92690
3.52948,1.10079,81.49053,-88.03408
3.54500,1.99568,60.53363,-51.96799
3.56082,1.78708,13.61999,-24.26737
3.57840,1.98715,24.39532,-41.42463
3.59478,1.02193,60.37258,-95.02853
3.61080,2.20542,75.32983,-122.88740
3.62674,1.11570,74.91314,68.31358
3.64142,1.70013,31.08292,-39.29239
3.66142,1.00367,43.66466,-77.75330
3.67754,1.79065,53.37991,-84.00799
3.69305,1.54872,26.31908,12.92711
3.70768,0.96204,50.88622,90.67456
3.72311,1.23266,24.02468,41.98899
3.74805,1.27906,52.91823,1.98595
3.76712,0.56518,59.87254,100.50480
3.78340,0.92956,23.00047,35.82928
3.80089,0.22786,53.44018,-62.71908
3.81568,1.50474,95.30336,-146.53400
3.83034,0.20590,89.23075,158.67560
3.84557,1.38409,62.12724,-98.87302
3.86562,0.23780,67.38746,-10.94020
3.88308,0.82089,48.02814,85.00692
3.89840,0.29739,39.20427,-69.26931
3.91251,0.58091,19.72519,20.65639
3.92715,0.38505,29.40589,-5.50176
3.94180,0.36215,8.10975,-5.19216
3.95643,1.06708,48.74290,68.12117
3.97175,0.18729,73.92339,-125.28700
3.98559,2.88228,196.40320,-324.29380
4.00017,0.15500,177.07270,305.13930
4.01564,1.06763,63.09276,11.50528
4.03033,1.97541,63.61631,-81.26794
4.04520,1.70959,20.55017,-34.59643
4.06089,1.71313,5.61205,-3.09225
4.08646,0.77948,34.29257,29.80166
4.11392,3.86571,172.22620,-70.16618
4.13239,1.06922,150.55730,-263.02500
4.15097,2.16606,68.30647,-113.95550
4.16755,1.14350,68.53159,-60.53349
4.18257,1.57053,37.41256,12.45324
4.19805,1.23674,24.03514,38.21305
4.21236,1.10658,10.14099,-14.97185
4.22653,0.60921,32.08372,52.13866
4.24867,0.77559,17.13127,20.91802
4.26677,0.44947,21.50126,37.34844
4.28423,0.76846,21.62685,-1.06100
4.29924,0.45997,24.78575,-15.95994
4.31354,0.45062,8.13699,14.42808
4.32917,0.52596,15.45780,-13.40292
4.34415,0.52503,16.87639,-28.38469
4.36025,0.51339,3.52048,-0.88968
4.37682,0.27901,15.80485,19.96834
4.39192,0.45787,22.59111,-40.12433
4.40690,0.36733,13.71109,20.55913
4.42154,0.65092,21.61818,28.57732
4.43750,0.60723,6.05149,-5.58873
4.45345,0.15555,38.70444,3.86127
4.46868,0.70344,37.44868,16.57775
4.48610,0.90463,16.55022,26.50724
4.50221,0.72980,13.22439,-13.88160
4.51613,0.19481,40.11892,14.50621
4.53114,1.56169,98.26701,174.60990
4.54586,2.09754,62.04759,63.71195
4.56048,0.91512,79.90864,-39.70752
4.57653,1.47488,40.05798,-71.15788
4.59144,1.62674,12.56533,-2.73598
4.60579,0.34215,84.79552,130.44480
4.62113,1.00204,46.78313,-66.65500
4.63559,1.34454,32.42081,1.56400
4.64927,0.50457,60.29882,38.28581
4.66346,0.52971,6.83963,-9.30776
4.67777,1.69600,71.51357,-116.25760
4.69549,0.82648,62.68682,-23.32541
4.71047,1.32357,32.05886,32.99744
4.72605,0.96433,28.34998,38.89334
4.74100,0.89381,8.21701,7.12992
4.76647,0.50614,28.06061,-8.89797
4.78364,0.87417,31.46756,-56.04502
4.79913,0.94936,50.04383,18.15011
4.81388,1.46941,38.81110,69.00056
4.82850,0.95945,38.48407,-9.56660
4.84346,1.93355,89.01751,-131.72020
4.85844,1.19758,56.93932,-27.11382
4.87275,1.00880,71.40881,-61.63723
4.89020,4.38970,251.87390,317.40350
4.90914,3.04698,103.78600,178.97740
4.92577,1.66068,83.80711,133.79630
4.94234,5.29682,256.14510,132.48190
4.95797,1.19597,410.42700,590.49290
4.97226,3.69636,295.60540,442.70810
4.98743,1.81604,125.62030,95.05033
5.00286,4.45364,193.42120,10.21016
5.01725,2.15334,155.96590,-142.58370
5.03241,0.44815,133.61840,-190.11620
5.04829,5.90117,400.67740,-647.69740
5.06310,0.35770,356.28070,131.12770
5.07970,5.25772,340.97130,-299.99280
5.09523,1.97006,173.13270,-60.00692
5.11435,1.42461,37.74363,-64.31040
5.12949,2.39487,67.11886,-77.77074
5.14591,1.22759,75.52763,-122.96870
5.16212,2.06748,69.53032,-84.11953
5.17649,0.86010,78.27302,68.18489
5.19214,1.46837,41.85766,52.89690
5.20828,0.81301,42.09407,73.59187
5.22494,1.51135,58.37595,61.85627
5.23992,1.44274,25.10959,-34.52207
5.25445,0.51368,40.87143,-9.95570
5.27861,1.02052,34.84812,-27.18291
5.29615,1.30524,16.27021,-19.58122
5.31544,0.95721,29.95606,-40.63741
5.33055,0.58388,29.17739,35.80888
5.34619,1.15778,43.98278,74.45465
5.36243,0.37890,70.61591,-48.78012
5.37759,1.66634,75.14291,-130.29430
5.40021,1.05284,22.45675,-15.03012
5.42772,2.51540,81.38361,141.87680
5.44606,1.72978,52.19955,53.03043
5.46327,1.02493,49.41858,76.51209
5.47836,2.16894,78.71133,55.88372
5.49342,1.19918,65.07596,-99.90140
5.50832,0.45127,72.01986,-92.04248
5.52473,3.13494,199.58820,-355.54720
5.54103,0.69455,210.23990,-82.91368
5.55681,4.36417,320.62050,4.15610
5.57143,0.52224,302.52360,452.08600
5.58646,3.01391,222.32680,200.08340
5.60127,0.73344,142.23710,-116.34870
5.61750,0.62167,61.12549,-102.96540
5.63335,1.82736,140.84920,-145.30390
5.64869,1.87660,19.33100,17.21177
5.66333,0.69300,80.20309,92.01720
5.67835,1.78456,70.52661,80.63671
5.69453,0.34473,132.62520,-234.61170
5.70998,0.25405,23.24387,-0.88496
5.72640,0.70416,37.57376,34.00018
5.74039,0.39664,21.87812,-38.67995
5.75558,0.75299,21.47522,10.55034
5.77956,0.74308,12.08255,21.07339
5.79565,0.68048,10.58764,-11.69988
5.80994,0.21314,47.15648,67.39181
5.82386,0.46006,24.75018,-5.15211
5.83876,0.82965,24.77179,-44.14240
5.85419,0.57671,19.25160,13.96578
5.86932,1.11524,38.14120,46.04689
5.88362,0.98799,8.29002,-6.22312
5.89917,0.54474,31.38050,-25.42191
5.91402,0.77496,15.91943,12.70967
5.93026,0.91034,7.93079,8.13032
5.94735,0.68836,15.21584,8.14343
5.96195,0.92967,16.89959,-30.03020
5.97674,0.56836,23.43090,0.14569
5.99238,0.78818,15.78693,18.24187
6.00651,0.94723,21.48409,-32.01207
6.02142,0.59857,22.25819,-26.20448
6.03731,0.89077,23.27259,25.81255
6.05272,0.64269,18.69334,23.84818
6.06818,0.91250,18.58816,24.84742
6.08554,0.46841,42.65737,-75.40697
6.10047,1.57878,97.22268,-104.05020
6.11549,0.87821,55.34566,-73.50917
6.13311,0.85982,20.22107,-15.17919
6.14993,1.74270,64.94763,-62.60852
6.16633,1.81118,13.65364,-24.14634
6.18362,0.46011,110.58410,17.89845
6.19967,0.44755,4.28465,6.57685
6.21506,3.23405,211.02780,343.44530
6.23048,3.74348,83.68922,6.03729
6.24423,1.13428,164.90330,-198.61860
6.26011,1.44770,17.46895,-31.12892
6.28382,1.92453,31.08073,-31.18419
6.30112,2.04026,25.51175,-20.49367
6.31725,0.86810,66.22866,50.07155
6.33588,2.25117,94.87233,93.92835
6.35188,1.16851,68.24821,30.34641
6.36831,2.58661,100.88770,65.97584
6.38407,1.46344,78.17713,-130.15630
6.39850,2.55229,72.25147,-102.82050
6.41447,2.28415,28.64697,-9.93730
6.43118,1.23409,70.91438,-126.23960
6.44620,2.48987,88.37984,-129.92830
6.46105,1.27629,80.83060,45.82193
6.47606,2.54092,91.46933,148.37830
6.49067,2.42422,27.64307,46.88079
6.50623,1.18778,75.91587,134.62340
6.52280,2.09647,61.88197,79.45497
6.53957,1.13169,59.20983,74.94148
6.55653,2.40155,94.38206,164.12000
6.57154,1.24891,77.56540,59.80922
6.58652,2.36444,79.14832,-20.95889
6.60151,2.14680,24.20614,-34.11632
6.61644,0.45730,119.17950,-198.13410
6.63324,3.04295,194.77090,-303.59180
6.64844,2.23611,71.41158,49.95538
6.66241,0.41703,142.70390,-2.25187
6.67680,2.51470,159.48100,-122.54720
6.69190,21.42407,953.92630,1640.72600
6.71440,16.56484,1313.21400,1550.11400
6.74328,0.96940,719.65600,-5.44642
6.76576,2.44420,83.09173,38.41024
6.78962,1.05274,84.79530,89.57309
6.80718,0.51498,55.14828,-83.24630
6.82295,2.98047,193.96700,-263.38360
6.83852,1.86429,70.55100,-87.18108
6.85476,0.91547,57.01255,-91.13045
6.87157,0.51770,57.50071,-35.08992
6.88728,2.57229,154.18980,-268.76240
6.90467,1.99796,48.24829,-35.93108
6.91895,1.86955,16.76384,14.46192
6.93386,0.83326,66.20744,117.72880
6.94991,1.41203,35.41280,31.88507
6.96777,1.40741,22.67237,34.21646
6.98371,0.67206,58.57479,103.92030
7.00082,1.20800,55.94233,69.44738
7.01645,0.56364,90.73399,-80.78927
7.03261,0.56890,45.30233,-47.02695
7.04776,1.18930,51.66870,91.14198
7.06187,2.25087,81.10581,128.89790
7.07691,0.58436,161.93730,-244.28190
7.09186,1.31095,110.01730,-83.82269
7.10631,1.35267,14.56797,13.98528
7.12161,0.54480,96.15672,65.85611
7.13655,1.13860,62.96110,111.80580
7.15495,1.80683,54.64680,83.90934
7.17191,0.55788,83.84189,145.40340
7.18951,1.22926,58.50332,103.44450
7.20617,1.04690,24.28883,23.72760
7.22172,0.80353,60.20211,-106.44740
7.23639,0.88042,46.80299,-41.77445
7.25213,0.46536,61.81752,49.35958
7.26896,1.00092,45.92560,80.88289
7.29296,0.71679,31.87223,21.48854
7.30918,1.83398,96.41944,-170.91950
7.32293,0.93627,125.97520,188.97300
7.33651,2.70456,177.66210,311.07860
7.35157,5.68831,221.72810,345.83000
7.36654,3.44526,138.05910,-234.21630
7.38455,1.90244,117.13940,-12.12808
7.39909,3.98729,151.94800,191.40570
7.41309,0.19851,268.73190,-262.62850
7.42775,4.53127,289.29710,22.71259
7.44334,1.29433,197.26210,23.55398
7.46008,0.23861,88.62310,-117.55070
7.47549,2.54857,172.39430,-173.29590
7.49082,3.57894,74.00586,-124.91580
7.50674,0.10618,258.21160,260.51240
7.52037,4.11298,260.50650,414.72750
7.53593,0.28435,267.65910,-470.00920
7.55050,4.21680,257.32640,-431.59320
7.56605,0.41695,268.17870,333.04410
7.58052,1.31278,58.08394,96.57102
7.59664,2.48664,73.01895,92.65762
7.61281,2.61737,21.81326,38.85915
7.62746,1.38957,83.78437,63.00103
7.64253,2.14610,51.68227,-45.12923
7.65722,1.43844,49.15326,-85.15916
7.67205,2.61257,70.28323,-95.36786
7.68881,3.26255,46.90734,-78.02545
7.70366,1.72525,117.66610,-137.56020
7.71832,3.76615,133.49440,-230.96020
7.73414,2.62856,70.81841,-116.20190
7.75051,3.82555,85.13019,-119.70570
7.76588,3.63106,36.72611,-55.58643
7.78088,1.97661,66.59914,-20.41767
7.80598,3.07875,78.83827,140.48870
7.82345,2.19982,62.50392,24.38571
7.83760,3.30369,84.02869,-93.54195
7.85177,3.05509,17.87458,24.76608
7.86904,1.07006,151.60890,-239.50160
7.88339,4.50744,267.78410,-477.15670
7.89766,2.71752,123.85430,-150.71070
7.91219,1.58279,76.84464,32.35638
7.92728,2.16771,43.53189,56.48729
7.94242,1.74681,37.75666,57.74778
7.95836,0.93732,67.65728,20.71693
7.97295,3.13540,188.98350,-232.45740
7.98713,1.66242,86.69931,-15.82843
8.00429,1.05712,37.64052,13.56636
8.02547,1.14993,7.91592,-5.79473
8.05477,2.15814,63.42119,111.97610
8.07334,1.71056,33.03846,56.99550
8.08909,1.71920,11.06056,15.98548
8.10486,1.00604,47.39745,-44.50811
8.11994,1.62730,47.66447,-84.66386
8.13485,1.07180,41.25947,27.84779
8.14934,1.58900,38.50056,62.83020
8.16471,1.67256,24.82128,40.69447
8.18098,0.44221,76.63498,63.80692
8.19715,0.62663,11.07925,10.79462
8.21515,2.08584,93.35297,102.45120
8.23119,1.88698,22.93428,5.42917
8.24661,1.46523,31.42754,-55.48104
8.26070,0.91867,35.07922,-15.99719
8.27637,1.52814,38.69100,-17.09279
8.29279,0.90008,28.12655,48.52787
8.31591,1.14797,16.75388,29.41613
8.33293,1.24388,12.70247,22.42505
8.34976,1.29153,15.08916,-16.68176
8.36368,1.17542,11.30653,-17.65073
8.37867,1.08270,9.90051,12.62660
8.39316,1.16369,12.25678,13.41573
8.40779,1.33322,13.34766,22.81635
8.42604,1.04605,20.06861,-0.21461
8.44058,0.93288,17.57821,-26.92322
8.45643,1.37271,33.98917,-45.25619
8.47330,1.01035,45.57523,-41.92520
8.48803,1.07889,27.17966,27.35221
8.50350,0.99433,34.80811,58.17182
8.51884,0.99779,4.36883,0.92577
8.53449,1.37622,29.61276,-52.71650
8.54893,1.21659,56.86951,-87.45535
8.56498,1.01859,93.79574,148.88170
8.57918,1.00875,13.29830,-9.01931
8.59299,0.83882,18.11551,-28.14999
8.60807,1.22063,65.76228,-44.54173
8.62399,0.87883,44.12943,78.58512
8.63869,1.17461,23.10539,3.78678
8.65353,0.96463,43.84280,-74.88306
8.66806,1.06055,74.38007,11.52168
8.68325,1.29327,109.24220,191.09970
8.69825,0.89141,78.13926,-103.72360
8.71199,1.05389,47.20230,-81.91798
8.72774,1.28565,15.25068,-19.07094
8.74372,0.74440,35.40983,28.00890
8.75959,1.23907,55.68197,90.12727
8.77432,0.73226,49.00300,-58.28899
8.78933,1.10185,31.91050,-56.86100
8.80517,0.97878,20.64565,34.36152
8.82715,1.10030,22.26530,15.29649
8.84523,1.23575,9.22420,8.31002
8.86185,0.76859,30.76558,46.29965
8.87716,0.97405,15.26783,-12.76735
8.89231,0.77505,13.50308,-19.93566
8.90752,1.24927,29.92853,-19.77084
8.92349,1.17639,8.66036,10.48177
8.93886,0.94467,20.42067,35.49489
8.95466,1.31616,25.31557,11.39499
8.96989,1.40218,31.14215,13.25784
8.98646,1.11727,21.51168,-35.84455
9.00146,0.84257,21.62935,12.45391
9.01574,0.67887,14.08567,24.14226
9.03135,0.89521,13.16338,23.39484
9.04915,1.16503,105.37720,118.34210
9.06475,0.71250,44.43858,-18.44901
9.08114,0.72905,8.43918,11.16008
9.10029,1.39839,57.51133,-45.87113
9.11516,0.72790,143.52980,5.78838
9.12901,2.08470,205.27330,284.24840
9.14212,2.31225,49.89483,55.97966
9.15763,0.87985,184.25420,-27.88687
9.17392,4.21102,289.43020,513.10870
9.19095,3.14304,93.10405,103.65150
9.20724,1.56654,118.39440,208.76310
9.22265,3.16607,110.41860,156.00330
9.23859,2.76865,46.10635,-38.47999
9.25582,1.33966,95.65703,-139.84140
9.27310,2.71030,96.74037,-107.92240
9.28828,2.56960,24.70605,6.62913
9.30286,1.87954,48.92454,63.48529
9.31811,0.71902,37.72581,15.18602
9.35049,0.60761,5.69387,8.91332
9.37857,1.27942,35.84466,-9.90455
9.39827,1.21855,9.57624,-3.87324
9.41518,0.86321,24.65467,32.63937
9.43109,0.16929,43.44396,35.44793
9.44753,2.27701,121.05500,205.17050
