# Object: Mercury
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
10.94052,1.52903,86.16789,-0.45860
10.95589,2.88872,89.98176,-0.31014
10.97205,0.55251,214.94810,-0.71129
10.98744,3.13364,267.96570,1.12748
11.00096,1.41062,117.19970,0.52116
11.01572,3.36271,138.92460,0.47108
11.03062,0.27122,258.27160,-0.62686
11.04447,5.90982,447.63790,0.59465
11.05824,0.15686,427.80030,-1.20325
11.07227,2.39558,120.57990,-0.31807
11.09319,2.44111,22.66490,-0.05851
11.11943,2.66865,46.54029,0.07354
11.13593,0.35859,130.21290,0.07683
11.15425,1.25063,46.90783,-0.17974
11.17609,0.79143,46.15572,0.16471
11.19159,0.69043,27.60495,0.14291
11.20752,0.61636,20.36356,-0.06045
11.22294,0.98849,49.25688,-0.12822
11.23724,0.56942,30.01111,0.16385
11.25263,0.23235,36.22875,-0.15024
11.26766,1.62606,111.48020,-0.59237
11.28261,1.05918,41.32665,0.20697
11.29647,0.98812,12.22941,-0.02330
11.31038,0.41722,40.50186,-0.02872
