# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
3.56611,0.85492,111.85790,-167.77360
3.58524,2.22094,84.55283,-82.04077
3.60198,2.12610,25.63322,3.31898
3.61887,0.52106,99.95649,-119.67380
3.63557,3.63878,203.50760,23.89139
3.65187,0.42717,221.96830,-88.27550
3.66975,4.59291,334.88210,-102.62530
3.68466,0.48594,354.84880,-113.10330
3.69893,0.36407,46.66924,68.51741
3.71524,0.74081,28.94702,25.41120
3.73116,1.06065,29.62664,-44.29762
3.74548,0.72354,92.36507,110.79380
3.75940,1.67492,127.28420,172.42120
3.77423,0.63462,121.21780,-145.28600
3.78922,2.49791,188.26080,-283.56220
3.80390,1.65127,61.88769,-92.16142
3.82062,1.06005,43.70082,11.09580
3.83505,1.86051,56.15427,60.52796
3.85037,0.95936,64.90405,60.66417
3.86526,1.70310,47.01938,27.40376
3.88118,1.93199,40.58508,21.93712
3.89719,0.29119,110.31830,-163.58980
3.91278,0.98033,48.53363,-57.66681
3.92933,2.62386,98.26817,-136.80400
3.94625,1.36712,55.05667,-71.35328
3.96992,0.87335,30.48895,-11.42821
3.98621,2.00788,74.43333,-41.41378
4.00237,0.28509,127.64980,101.62210
4.01675,0.25260,6.66966,-7.76523
4.03144,0.80788,50.77058,26.19566
4.04723,0.31198,36.94395,34.50553
4.06278,0.79956,39.03777,-56.34787
4.07674,0.63458,26.34429,13.93762
4.09230,0.29023,20.12713,30.43702
4.10942,0.19159,8.89005,0.29025
4.12608,0.18459,11.24485,-17.02200
4.14296,0.32956,11.13634,13.18869
4.15786,0.63290,64.62125,-30.03353
4.17208,0.41769,58.21304,-82.95059
4.18916,0.14881,15.96451,-24.23346
4.20794,0.31823,11.53913,-17.21424
4.22694,0.42860,7.38390,-1.01118
4.24288,0.84383,26.28679,34.45218
4.25873,0.44673,26.76444,-7.16093
4.27373,0.45640,11.02857,-7.49531
4.28839,0.51992,7.57629,11.50070
4.30359,0.48923,9.25794,-2.66466
4.31924,0.49340,7.87307,-11.03905
4.33601,0.51551,7.29405,-10.43196
4.35408,1.10764,35.30359,-49.23392
4.37114,0.53117,37.17399,-37.23053
4.38743,0.50182,4.52653,-1.53749
