# Object: Mercury
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
3.77749,3.80499,160.48960,0.07561,0.07561,0.07561
3.79355,2.62373,141.20380,0.05150,0.05150,0.05150
3.81273,4.40712,170.32040,0.08790,0.08790,0.08790
3.82984,1.35291,120.45570,0.02557,0.02557,0.02557
3.84720,5.01579,180.00000,0.10000,0.10000,0.10000
3.87259,17.49508,180.00000,0.10000,0.10000,0.10000
3.89034,12.96690,180.00000,0.10000,0.10000,0.10000
3.91299,6.16973,180.00000,0.10000,0.10000,0.10000
3.93149,4.65516,174.36990,0.09296,0.09296,0.09296
3.94701,11.70648,180.00000,0.10000,0.10000,0.10000
3.96350,2.76109,143.44630,0.05431,0.05431,0.05431
3.98888,2.34949,136.72630,0.04591,0.04591,0.04591
4.00754,4.70606,175.20100,0.09400,0.09400,0.09400
4.03386,8.91981,180.00000,0.10000,0.10000,0.10000
4.05387,3.93956,162.68670,0.07836,0.07836,0.07836
4.07091,7.63215,180.00000,0.10000,0.10000,0.10000
4.08730,5.61041,180.00000,0.10000,0.10000,0.10000
4.10423,6.73344,180.00000,0.10000,0.10000,0.10000
4.12281,2.28174,135.62020,0.04453,0.04453,0.04453
4.15450,3.59509,157.06270,0.07133,0.07133,0.07133
4.17228,3.06548,148.41600,0.06052,0.06052,0.06052
4.19872,3.47128,155.04140,0.06880,0.06880,0.06880
4.21683,1.65981,125.46620,0.03183,0.03183,0.03183
4.23241,2.39938,137.54090,0.04693,0.04693,0.04693
4.24861,3.35422,153.13010,0.06641,0.06641,0.06641
4.26468,5.46675,180.00000,0.10000,0.10000,0.10000
4.28089,1.75879,127.08220,0.03385,0.03385,0.03385
4.29846,5.92574,180.00000,0.10000,0.10000,0.10000
4.31416,6.76242,180.00000,0.10000,0.10000,0.10000
4.33179,5.07678,180.00000,0.10000,0.10000,0.10000
4.35845,10.83729,180.00000,0.10000,0.10000,0.10000
4.37695,6.59985,180.00000,0.10000,0.10000,0.10000
4.39573,4.04555,164.41710,0.08052,0.08052,0.08052
4.41334,12.56127,180.00000,0.10000,0.10000,0.10000
4.43025,13.14511,180.00000,0.10000,0.10000,0.10000
4.44612,1.39787,121.18960,0.02649,0.02649,0.02649
4.46178,2.71427,142.68200,0.05335,0.05335,0.05335
4.48886,2.37994,137.22350,0.04653,0.04653,0.04653
4.52166,8.04118,180.00000,0.10000,0.10000,0.10000
4.53926,3.71263,158.98180,0.07373,0.07373,0.07373
4.55489,11.15984,180.00000,0.10000,0.10000,0.10000
4.57242,4.62945,173.95030,0.09244,0.09244,0.09244
4.58910,4.63622,174.06070,0.09258,0.09258,0.09258
4.60631,0.33822,103.88940,0.00486,0.00486,0.00486
4.63541,2.20963,134.44290,0.04305,0.04305,0.04305
4.66533,2.47427,138.76360,0.04845,0.04845,0.04845
4.68454,9.04818,180.00000,0.10000,0.10000,0.10000
4.69991,6.62268,180.00000,0.10000,0.10000,0.10000
4.72063,4.21830,167.23760,0.08405,0.08405,0.08405
4.73944,4.61670,173.74200,0.09218,0.09218,0.09218
4.75496,5.03278,180.00000,0.10000,0.10000,0.10000
4.77202,2.09078,132.50260,0.04063,0.04063,0.04063
4.78776,3.00026,147.35120,0.05919,0.05919,0.05919
4.81396,6.88996,180.00000,0.10000,0.10000,0.10000
4.83242,7.03565,180.00000,0.10000,0.10000,0.10000
4.84933,4.24162,167.61830,0.08452,0.08452,0.08452
4.86614,2.21190,134.48000,0.04310,0.04310,0.04310
4.88348,3.07035,148.49540,0.06062,0.06062,0.06062
4.89982,9.29692,180.00000,0.10000,0.10000,0.10000
4.91703,5.67036,180.00000,0.10000,0.10000,0.10000
4.93684,6.14696,180.00000,0.10000,0.10000,0.10000
4.95457,0.38508,104.65430,0.00582,0.00582,0.00582
4.98014,14.87679,180.00000,0.10000,0.10000,0.10000
4.99791,15.79067,180.00000,0.10000,0.10000,0.10000
5.01367,8.30818,180.00000,0.10000,0.10000,0.10000
5.03127,3.79458,160.31970,0.07540,0.07540,0.07540
5.04796,1.17718,117.58670,0.02198,0.02198,0.02198
5.06458,4.55277,172.69820,0.09087,0.09087,0.09087
5.07995,3.39583,153.80950,0.06726,0.06726,0.06726
5.09495,2.18561,134.05080,0.04256,0.04256,0.04256
5.11343,2.00372,131.08120,0.03885,0.03885,0.03885
5.15175,2.16742,133.75370,0.04219,0.04219,0.04219
5.17281,10.97221,180.00000,0.10000,0.10000,0.10000
5.18886,4.12204,165.66600,0.08208,0.08208,0.08208
5.20373,1.80648,127.86090,0.03483,0.03483,0.03483
5.22753,20.51665,180.00000,0.10000,0.10000,0.10000
5.24625,23.55934,180.00000,0.10000,0.10000,0.10000
5.26284,21.34548,180.00000,0.10000,0.10000,0.10000
5.28034,16.34906,180.00000,0.10000,0.10000,0.10000
5.30513,11.83256,180.00000,0.10000,0.10000,0.10000
5.32460,6.82066,180.00000,0.10000,0.10000,0.10000
5.34241,4.49227,171.71050,0.08964,0.08964,0.08964
5.35849,10.25705,180.00000,0.10000,0.10000,0.10000
5.37662,4.39726,170.15930,0.08770,0.08770,0.08770
5.39376,5.01395,180.00000,0.10000,0.10000,0.10000
5.40969,12.15004,180.00000,0.10000,0.10000,0.10000
5.42686,15.79833,180.00000,0.10000,0.10000,0.10000
5.44335,5.23493,180.00000,0.10000,0.10000,0.10000
5.47018,8.46213,180.00000,0.10000,0.10000,0.10000
5.48749,21.77476,180.00000,0.10000,0.10000,0.10000
5.50467,19.97591,180.00000,0.10000,0.10000,0.10000
5.52052,18.74492,180.00000,0.10000,0.10000,0.10000
5.53724,19.95376,180.00000,0.10000,0.10000,0.10000
5.55688,10.74927,180.00000,0.10000,0.10000,0.10000
5.57728,5.60101,180.00000,0.10000,0.10000,0.10000
5.60658,4.98456,179.74790,0.09968,0.09968,0.09968
5.63415,0.58099,107.85280,0.00982,0.00982,0.00982
5.66411,1.96638,130.47150,0.03809,0.03809,0.03809
5.68269,9.58521,180.00000,0.10000,0.10000,0.10000
5.69972,12.34665,180.00000,0.10000,0.10000,0.10000
5.71626,5.01664,180.00000,0.10000,0.10000,0.10000
5.73218,5.51140,180.00000,0.10000,0.10000,0.10000
5.74732,2.82652,144.51450,0.05564,0.05564,0.05564
5.76231,1.46754,122.32720,0.02791,0.02791,0.02791
5.78955,1.52959,123.34030,0.02918,0.02918,0.02918
5.80908,8.46071,180.00000,0.10000,0.10000,0.10000
5.82509,8.54992,180.00000,0.10000,0.10000,0.10000
5.84086,3.15019,149.79910,0.06225,0.06225,0.06225
5.85628,5.62987,180.00000,0.10000,0.10000,0.10000
5.87163,3.27334,151.80960,0.06476,0.06476,0.06476
5.88729,3.62192,157.50070,0.07188,0.07188,0.07188
5.90521,0.42440,105.29630,0.00662,0.00662,0.00662
5.92040,3.58723,156.93440,0.07117,0.07117,0.07117
5.94483,4.62145,173.81960,0.09227,0.09227,0.09227
5.96267,1.39924,121.21200,0.02652,0.02652,0.02652
5.98121,7.81877,180.00000,0.10000,0.10000,0.10000
5.99714,6.54410,180.00000,0.10000,0.10000,0.10000
6.01495,0.23091,102.13740,0.00267,0.00267,0.00267
6.04183,1.11884,116.63400,0.02079,0.02079,0.02079
6.05922,1.64371,125.20340,0.03150,0.03150,0.03150
6.07862,0.72376,110.18390,0.01273,0.01273,0.01273
6.10410,2.15832,133.60510,0.04201,0.04201,0.04201
6.12203,1.70617,126.22330,0.03278,0.03278,0.03278
6.13816,0.22951,102.11440,0.00264,0.00264,0.00264
6.16849,1.10449,116.39980,0.02050,0.02050,0.02050
6.18709,1.41835,121.52410,0.02691,0.02691,0.02691
6.20393,0.12107,100.34410,0.00043,0.00043,0.00043
6.22194,0.69483,109.71150,0.01214,0.01214,0.01214
6.23930,0.68307,109.51950,0.01190,0.01190,0.01190
6.26565,1.86912,128.88360,0.03610,0.03610,0.03610
6.28488,0.53969,107.17860,0.00897,0.00897,0.00897
6.30169,1.57003,124.00050,0.03000,0.03000,0.03000
6.31682,1.63569,125.07250,0.03134,0.03134,0.03134
6.33275,1.24807,118.74400,0.02343,0.02343,0.02343
6.34909,0.83557,112.00920,0.01501,0.01501,0.01501
6.36445,0.70183,109.82580,0.01228,0.01228,0.01228
6.38015,1.17126,117.48990,0.02186,0.02186,0.02186
6.39694,0.74262,110.49170,0.01311,0.01311,0.01311
6.42278,2.73286,142.98540,0.05373,0.05373,0.05373
6.44298,2.48629,138.95990,0.04870,0.04870,0.04870
6.46066,0.48273,106.24870,0.00781,0.00781,0.00781
6.47739,1.48789,122.65950,0.02832,0.02832,0.02832
6.49524,1.57288,124.04700,0.03006,0.03006,0.03006
6.51308,1.66956,125.62550,0.03203,0.03203,0.03203
6.53085,1.47642,122.47220,0.02809,0.02809,0.02809
6.54764,1.07333,115.89110,0.01986,0.01986,0.01986
6.57404,1.82454,128.15580,0.03519,0.03519,0.03519
6.59115,2.03192,131.54160,0.03943,0.03943,0.03943
6.60780,1.42377,121.61250,0.02702,0.02702,0.02702
6.62312,0.81316,111.64350,0.01455,0.01455,0.01455
6.64850,0.25366,102.50870,0.00314,0.00314,0.00314
6.69084,1.52838,123.32040,0.02915,0.02915,0.02915
6.71203,0.73855,110.42530,0.01303,0.01303,0.01303
6.73925,0.56857,107.65010,0.00956,0.00956,0.00956
6.75815,0.58070,107.84820,0.00981,0.00981,0.00981
6.77509,0.91494,113.30510,0.01663,0.01663,0.01663
6.79035,1.39717,121.17830,0.02647,0.02647,0.02647
6.80768,0.50349,106.58750,0.00823,0.00823,0.00823
6.82336,1.59597,124.42400,0.03053,0.03053,0.03053
6.84220,2.71655,142.71920,0.05340,0.05340,0.05340
6.86125,2.18961,134.11610,0.04265,0.04265,0.04265
6.87834,1.31364,119.81440,0.02477,0.02477,0.02477
6.90328,0.58594,107.93380,0.00992,0.00992,0.00992
6.92128,0.68296,109.51770,0.01190,0.01190,0.01190
