# Object: Mars
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
3.43714,4.50914,172.14620,0.20000,0.20000,0.20000
3.45311,5.08680,180.00000,0.20000,0.20000,0.20000
3.47148,6.18584,180.00000,0.20000,0.20000,0.20000
3.48692,1.24950,119.99210,0.20000,0.20000,0.20000
3.50660,2.27707,136.43320,0.20000,0.20000,0.20000
3.52366,3.07210,149.15360,0.20000,0.20000,0.20000
3.54192,1.32605,121.21690,0.20000,0.20000,0.20000
3.56066,5.74500,180.00000,0.20000,0.20000,0.20000
3.57766,5.66682,180.00000,0.20000,0.20000,0.20000
3.59444,5.91796,180.00000,0.20000,0.20000,0.20000
3.61140,6.05204,180.00000,0.20000,0.20000,0.20000
3.62688,0.50606,108.09700,0.20000,0.20000,0.20000
3.64468,2.92298,146.76770,0.20000,0.20000,0.20000
3.66060,1.75620,128.09920,0.20000,0.20000,0.20000
3.68914,1.49982,123.99710,0.20000,0.20000,0.20000
3.70715,1.22128,119.54050,0.20000,0.20000,0.20000
3.72385,3.06859,149.09750,0.20000,0.20000,0.20000
3.74086,1.05624,116.89990,0.20000,0.20000,0.20000
3.75820,1.63090,126.09440,0.20000,0.20000,0.20000
3.77677,1.96153,131.38450,0.20000,0.20000,0.20000
3.79315,1.94878,131.18040,0.20000,0.20000,0.20000
3.80943,1.19101,119.05620,0.20000,0.20000,0.20000
3.82619,2.54178,140.66840,0.20000,0.20000,0.20000
3.84183,1.78035,128.48560,0.20000,0.20000,0.20000
3.86088,1.14255,118.28080,0.20000,0.20000,0.20000
3.87805,2.18852,135.01630,0.20000,0.20000,0.20000
3.89544,3.23263,151.72210,0.20000,0.20000,0.20000
3.91155,2.56156,140.98490,0.20000,0.20000,0.20000
3.92871,1.50084,124.01340,0.20000,0.20000,0.20000
3.94495,0.60840,109.73450,0.20000,0.20000,0.20000
3.96159,1.50515,124.08240,0.20000,0.20000,0.20000
3.98042,1.44967,123.19480,0.20000,0.20000,0.20000
3.99703,1.82859,129.25740,0.20000,0.20000,0.20000
4.01449,1.88278,130.12450,0.20000,0.20000,0.20000
4.03046,1.92810,130.84960,0.20000,0.20000,0.20000
4.04845,1.13074,118.09180,0.20000,0.20000,0.20000
4.06495,2.58636,141.38180,0.20000,0.20000,0.20000
4.08273,1.38515,122.16240,0.20000,0.20000,0.20000
4.09949,1.45064,123.21020,0.20000,0.20000,0.20000
4.11750,1.21744,119.47900,0.20000,0.20000,0.20000
4.13399,1.10686,117.70980,0.20000,0.20000,0.20000
4.15237,2.01938,132.31010,0.20000,0.20000,0.20000
4.16953,0.46177,107.38840,0.20000,0.20000,0.20000
4.20183,1.32500,121.20000,0.20000,0.20000,0.20000
4.22058,1.14762,118.36200,0.20000,0.20000,0.20000
4.23806,1.74864,127.97830,0.20000,0.20000,0.20000
4.25519,1.00861,116.13780,0.20000,0.20000,0.20000
4.27183,3.09693,149.55080,0.20000,0.20000,0.20000
4.28849,0.92666,114.82660,0.20000,0.20000,0.20000
4.30631,3.85505,161.68080,0.20000,0.20000,0.20000
4.32358,4.00304,164.04870,0.20000,0.20000,0.20000
4.34052,2.86770,145.88310,0.20000,0.20000,0.20000
4.35667,1.38290,122.12640,0.20000,0.20000,0.20000
4.37510,0.91930,114.70870,0.20000,0.20000,0.20000
4.39434,0.59628,109.54040,0.20000,0.20000,0.20000
4.41305,1.90969,130.55500,0.20000,0.20000,0.20000
4.43071,1.15670,118.50720,0.20000,0.20000,0.20000
4.44668,1.45940,123.35030,0.20000,0.20000,0.20000
4.46466,2.11476,133.83610,0.20000,0.20000,0.20000
4.48176,1.98194,131.71110,0.20000,0.20000,0.20000
4.49957,4.16198,166.59170,0.20000,0.20000,0.20000
4.51569,2.29571,136.73130,0.20000,0.20000,0.20000
4.53335,3.62261,157.96180,0.20000,0.20000,0.20000
4.54955,1.94474,131.11580,0.20000,0.20000,0.20000
4.56662,2.48542,139.76680,0.20000,0.20000,0.20000
4.58445,1.38004,122.08070,0.20000,0.20000,0.20000
4.60316,5.67532,180.00000,0.20000,0.20000,0.20000
4.62206,5.06338,180.00000,0.20000,0.20000,0.20000
4.63969,2.67832,142.85310,0.20000,0.20000,0.20000
4.65683,2.79196,144.67130,0.20000,0.20000,0.20000
4.67461,1.54647,124.74350,0.20000,0.20000,0.20000
4.70416,2.81785,145.08560,0.20000,0.20000,0.20000
4.72374,4.72516,175.60260,0.20000,0.20000,0.20000
4.73976,2.19912,135.18600,0.20000,0.20000,0.20000
4.75794,6.84389,180.00000,0.20000,0.20000,0.20000
4.77527,10.75240,180.00000,0.20000,0.20000,0.20000
4.79325,10.53033,180.00000,0.20000,0.20000,0.20000
4.81193,6.27342,180.00000,0.20000,0.20000,0.20000
4.82999,1.86662,129.86590,0.20000,0.20000,0.20000
4.84717,5.83999,180.00000,0.20000,0.20000,0.20000
4.86403,1.73999,127.83980,0.20000,0.20000,0.20000
4.88150,0.49514,107.92220,0.20000,0.20000,0.20000
4.89769,8.44953,180.00000,0.20000,0.20000,0.20000
4.91551,7.48807,180.00000,0.20000,0.20000,0.20000
4.93245,0.98038,115.68600,0.20000,0.20000,0.20000
4.95004,0.26454,104.23270,0.20000,0.20000,0.20000
4.96673,1.72221,127.55540,0.20000,0.20000,0.20000
4.98334,3.45641,155.30260,0.20000,0.20000,0.20000
5.00082,0.78064,112.49020,0.20000,0.20000,0.20000
5.02005,1.32223,121.15570,0.20000,0.20000,0.20000
5.03843,0.61345,109.81520,0.20000,0.20000,0.20000
5.05710,3.77039,160.32620,0.20000,0.20000,0.20000
5.07402,0.67575,110.81190,0.20000,0.20000,0.20000
5.09832,0.81709,113.07340,0.20000,0.20000,0.20000
5.12092,0.93537,114.96600,0.20000,0.20000,0.20000
5.14869,0.82629,113.22060,0.20000,0.20000,0.20000
5.18538,0.46348,107.41570,0.20000,0.20000,0.20000
5.21952,0.59527,109.52440,0.20000,0.20000,0.20000
5.24355,0.28145,104.50320,0.20000,0.20000,0.20000
5.26205,3.03670,148.58720,0.20000,0.20000,0.20000
5.27990,2.57993,141.27890,0.20000,0.20000,0.20000
5.29743,1.23559,119.76950,0.20000,0.20000,0.20000
5.31445,1.21609,119.45750,0.20000,0.20000,0.20000
5.33128,1.86202,129.79230,0.20000,0.20000,0.20000
5.34771,1.80136,128.82180,0.20000,0.20000,0.20000
5.36425,1.28342,120.53470,0.20000,0.20000,0.20000
5.38204,0.78060,112.48960,0.20000,0.20000,0.20000
5.39848,1.84711,129.55370,0.20000,0.20000,0.20000
5.41631,1.50527,124.08440,0.20000,0.20000,0.20000
5.43264,0.66246,110.59940,0.20000,0.20000,0.20000
5.45227,0.52367,108.37870,0.20000,0.20000,0.20000
5.46893,0.68745,110.99920,0.20000,0.20000,0.20000
5.48629,0.39527,106.32430,0.20000,0.20000,0.20000
5.50310,1.62506,126.00090,0.20000,0.20000,0.20000
5.52024,2.57675,141.22800,0.20000,0.20000,0.20000
5.53607,1.98847,131.81560,0.20000,0.20000,0.20000
5.55506,1.57829,125.25260,0.20000,0.20000,0.20000
5.57216,1.02793,116.44690,0.20000,0.20000,0.20000
5.58960,0.47104,107.53670,0.20000,0.20000,0.20000
5.60716,0.45654,107.30460,0.20000,0.20000,0.20000
5.62440,0.40418,106.46690,0.20000,0.20000,0.20000
5.64188,2.08798,133.40760,0.20000,0.20000,0.20000
5.66166,0.36716,105.87460,0.20000,0.20000,0.20000
5.67913,2.86200,145.79190,0.20000,0.20000,0.20000
5.69590,4.02318,164.37090,0.20000,0.20000,0.20000
5.72623,13.80442,180.00000,0.20000,0.20000,0.20000
5.74578,15.55327,180.00000,0.20000,0.20000,0.20000
5.76305,6.68904,180.00000,0.20000,0.20000,0.20000
5.78002,2.17492,134.79880,0.20000,0.20000,0.20000
5.79717,18.71090,180.00000,0.20000,0.20000,0.20000
5.81347,37.82409,180.00000,0.20000,0.20000,0.20000
5.83081,22.64904,180.00000,0.20000,0.20000,0.20000
5.84913,12.22881,180.00000,0.20000,0.20000,0.20000
5.86946,26.29057,180.00000,0.20000,0.20000,0.20000
5.88699,18.89464,180.00000,0.20000,0.20000,0.20000
5.90599,2.27385,136.38170,0.20000,0.20000,0.20000
5.92412,9.25631,180.00000,0.20000,0.20000,0.20000
5.94136,4.22038,167.52600,0.20000,0.20000,0.20000
5.95994,10.15766,180.00000,0.20000,0.20000,0.20000
5.97716,6.31098,180.00000,0.20000,0.20000,0.20000
5.99552,5.34830,180.00000,0.20000,0.20000,0.20000
6.01387,3.09171,149.46730,0.20000,0.20000,0.20000
6.03140,3.72291,159.56660,0.20000,0.20000,0.20000
6.05105,2.47225,139.55610,0.20000,0.20000,0.20000
6.07108,2.79624,144.73990,0.20000,0.20000,0.20000
6.08812,6.74333,180.00000,0.20000,0.20000,0.20000
6.10631,9.20886,180.00000,0.20000,0.20000,0.20000
6.12372,11.91356,180.00000,0.20000,0.20000,0.20000
6.14125,7.33188,180.00000,0.20000,0.20000,0.20000
6.16012,17.76476,180.00000,0.20000,0.20000,0.20000
6.17683,6.36613,180.00000,0.20000,0.20000,0.20000
6.19574,18.50482,180.00000,0.20000,0.20000,0.20000
6.21266,8.32921,180.00000,0.20000,0.20000,0.20000
6.24301,10.34855,180.00000,0.20000,0.20000,0.20000
6.26201,6.30050,180.00000,0.20000,0.20000,0.20000
6.28147,8.66256,180.00000,0.20000,0.20000,0.20000
6.29825,25.82288,180.00000,0.20000,0.20000,0.20000
6.31340,19.80276,180.00000,0.20000,0.20000,0.20000
6.33004,9.72338,180.00000,0.20000,0.20000,0.20000
6.34829,29.87642,180.00000,0.20000,0.20000,0.20000
6.36678,5.92175,180.00000,0.20000,0.20000,0.20000
6.38635,12.56392,180.00000,0.20000,0.20000,0.20000
6.40438,35.68459,180.00000,0.20000,0.20000,0.20000
6.42059,6.44239,180.00000,0.20000,0.20000,0.20000
6.43782,39.92958,180.00000,0.20000,0.20000,0.20000
6.45446,28.14768,180.00000,0.20000,0.20000,0.20000
6.47147,7.76589,180.00000,0.20000,0.20000,0.20000
6.48908,16.83354,180.00000,0.20000,0.20000,0.20000
6.50611,18.83258,180.00000,0.20000,0.20000,0.20000
6.52272,7.75661,180.00000,0.20000,0.20000,0.20000
6.54107,28.01682,180.00000,0.20000,0.20000,0.20000
6.55731,16.23781,180.00000,0.20000,0.20000,0.20000
6.57610,15.97421,180.00000,0.20000,0.20000,0.20000
6.59158,28.95539,180.00000,0.20000,0.20000,0.20000
6.61068,64.91267,180.00000,0.20000,0.20000,0.20000
6.62780,50.64126,180.00000,0.20000,0.20000,0.20000
6.64515,6.56510,180.00000,0.20000,0.20000,0.20000
6.66235,28.81784,180.00000,0.20000,0.20000,0.20000
6.67996,9.30600,180.00000,0.20000,0.20000,0.20000
6.69763,16.83093,180.00000,0.20000,0.20000,0.20000
6.71462,5.15802,180.00000,0.20000,0.20000,0.20000
6.74291,9.95456,180.00000,0.20000,0.20000,0.20000
6.76319,3.98390,163.74240,0.20000,0.20000,0.20000
6.78406,28.02509,180.00000,0.20000,0.20000,0.20000
6.80146,12.40267,180.00000,0.20000,0.20000,0.20000
6.81883,18.76344,180.00000,0.20000,0.20000,0.20000
6.83467,2.64276,142.28410,0.20000,0.20000,0.20000
6.85410,11.32719,180.00000,0.20000,0.20000,0.20000
6.87075,17.84231,180.00000,0.20000,0.20000,0.20000
6.88829,4.88078,178.09240,0.20000,0.20000,0.20000
6.90591,14.85859,180.00000,0.20000,0.20000,0.20000
6.92328,10.15702,180.00000,0.20000,0.20000,0.20000
6.93908,3.89829,162.37270,0.20000,0.20000,0.20000
6.95795,4.15379,166.46060,0.20000,0.20000,0.20000
6.97512,4.98194,179.71100,0.20000,0.20000,0.20000
6.99278,5.00886,180.00000,0.20000,0.20000,0.20000
7.00846,3.16128,150.58050,0.20000,0.20000,0.20000
7.02736,3.54758,156.76130,0.20000,0.20000,0.20000
7.04376,4.02549,164.40780,0.20000,0.20000,0.20000
7.06200,3.34091,153.45460,0.20000,0.20000,0.20000
7.07719,12.26287,180.00000,0.20000,0.20000,0.20000
7.09271,13.26394,180.00000,0.20000,0.20000,0.20000
7.11123,5.73180,180.00000,0.20000,0.20000,0.20000
7.12835,6.37260,180.00000,0.20000,0.20000,0.20000
7.14611,0.32268,105.16300,0.20000,0.20000,0.20000
7.16621,3.44686,155.14970,0.20000,0.20000,0.20000
7.18694,4.21224,167.39590,0.20000,0.20000,0.20000
7.20392,1.59001,125.44020,0.20000,0.20000,0.20000
7.22177,2.27699,136.43180,0.20000,0.20000,0.20000
7.25089,2.78957,144.63320,0.20000,0.20000,0.20000
7.27029,4.80133,176.82120,0.20000,0.20000,0.20000
7.28726,2.21977,135.51630,0.20000,0.20000,0.20000
7.30490,2.23397,135.74360,0.20000,0.20000,0.20000
7.32267,0.80377,112.86030,0.20000,0.20000,0.20000
7.34168,0.82772,113.24350,0.20000,0.20000,0.20000
7.35719,1.76051,128.16810,0.20000,0.20000,0.20000
7.37612,1.72283,127.56520,0.20000,0.20000,0.20000
7.39564,1.27901,120.46410,0.20000,0.20000,0.20000
7.41427,1.05473,116.87570,0.20000,0.20000,0.20000
7.43200,1.25492,120.07860,0.20000,0.20000,0.20000
7.44972,2.23778,135.80440,0.20000,0.20000,0.20000
7.46837,2.11159,133.78540,0.20000,0.20000,0.20000
7.48792,4.66599,174.65590,0.20000,0.20000,0.20000
7.50578,3.89306,162.28890,0.20000,0.20000,0.20000
7.52595,3.20207,151.23300,0.20000,0.20000,0.20000
7.54467,3.60130,157.62070,0.20000,0.20000,0.20000
7.56391,3.91567,162.65070,0.20000,0.20000,0.20000
7.58102,3.19397,151.10350,0.20000,0.20000,0.20000
7.59983,0.73326,111.73220,0.20000,0.20000,0.20000
7.61792,2.38765,138.20240,0.20000,0.20000,0.20000
7.63646,4.40494,170.47900,0.20000,0.20000,0.20000
7.65505,3.10437,149.66990,0.20000,0.20000,0.20000
7.67338,1.23439,119.75030,0.20000,0.20000,0.20000
7.69070,0.75882,112.14110,0.20000,0.20000,0.20000
7.70895,2.08304,133.32870,0.20000,0.20000,0.20000
7.72971,0.81994,113.11900,0.20000,0.20000,0.20000
7.76000,1.61792,125.88670,0.20000,0.20000,0.20000
7.78009,1.04326,116.69210,0.20000,0.20000,0.20000
7.79772,1.97503,131.60050,0.20000,0.20000,0.20000
7.81415,2.92304,146.76870,0.20000,0.20000,0.20000
7.83042,2.83245,145.31920,0.20000,0.20000,0.20000
7.84753,1.62947,126.07150,0.20000,0.20000,0.20000
7.86395,1.72012,127.52190,0.20000,0.20000,0.20000
7.88144,1.90442,130.47070,0.20000,0.20000,0.20000
7.89826,0.58947,109.43150,0.20000,0.20000,0.20000
7.91669,0.50704,108.11260,0.20000,0.20000,0.20000
7.93633,0.69355,111.09680,0.20000,0.20000,0.20000
7.95441,0.33976,105.43620,0.20000,0.20000,0.20000
7.97189,3.00644,148.10300,0.20000,0.20000,0.20000
7.98855,3.91146,162.58340,0.20000,0.20000,0.20000
8.00625,1.17834,118.85340,0.20000,0.20000,0.20000
8.02790,0.38209,106.11340,0.20000,0.20000,0.20000
8.04489,1.03525,116.56400,0.20000,0.20000,0.20000
8.06211,0.16136,102.58170,0.20000,0.20000,0.20000
8.07773,0.43453,106.95250,0.20000,0.20000,0.20000
8.09473,0.77871,112.45940,0.20000,0.20000,0.20000
8.11275,1.77685,128.42960,0.20000,0.20000,0.20000
8.12939,1.89525,130.32390,0.20000,0.20000,0.20000
8.14858,0.96446,115.43140,0.20000,0.20000,0.20000
8.16654,1.28826,120.61210,0.20000,0.20000,0.20000
8.18298,2.23063,135.69010,0.20000,0.20000,0.20000
8.20088,2.01461,132.23380,0.20000,0.20000,0.20000
8.21770,2.20663,135.30610,0.20000,0.20000,0.20000
8.23587,0.36013,105.76220,0.20000,0.20000,0.20000
8.26560,1.05909,116.94540,0.20000,0.20000,0.20000
8.28450,1.21327,119.41230,0.20000,0.20000,0.20000
8.30506,0.44321,107.09140,0.20000,0.20000,0.20000
8.32198,1.32294,121.16700,0.20000,0.20000,0.20000
8.33991,0.59260,109.48170,0.20000,0.20000,0.20000
8.35845,1.40904,122.54460,0.20000,0.20000,0.20000
8.37506,1.16698,118.67170,0.20000,0.20000,0.20000
8.39744,0.38385,106.14160,0.20000,0.20000,0.20000
